,edit_history_tweet_ids,id,text,lang
45,['1646524487658242052'],1646524487658242052,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
47,['1646523939521433600'],1646523939521433600,killyourself84 dramadelinquent mcdonalds umm that’s marina putziger a fitness model. she’s a woman but glad to know that you can’t tell the difference and that i offended your weak feelings.,en
48,['1646523891035295744'],1646523891035295744,mcdonalds vanilla iced coffee is undefeated! mcdonalds,en
49,['1646523878204899329'],1646523878204899329,mcdonalds bruh can you make it where i can change my name in app,en
50,['1646523741760016385'],1646523741760016385,"""alert! alert! robot taste buds are in love with the triple cheeseburger from mcdonalds. the square patties may confuse some humans, but the uniformity of shape ensures every bite is evenly distributed with cheese. burgerbotcravesmore squareisthenewround""",en
51,['1646523601770909698'],1646523601770909698,"mcdonalds &amp; onepiece collab
one piece leaked they spoiled as . ",en
52,['1646523219388829696'],1646523219388829696,mcdonalds thanks for making it difficult to get a courtesy water. i don’t appreciate it and am not happy about it.,en
53,['1646523042347253763'],1646523042347253763,thedogecard mcdonalds ,en
54,['1646522728919482371'],1646522728919482371,mcdonalds customer service didn’t help.,en
57,['1646522309187080206'],1646522309187080206,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
58,['1646522001677496324'],1646522001677496324,rt msapril0073: mcdonalds what breakfast sandwich is $1:00 or even $2:00.  a hash brown is $1.99.  prices are outrageous.,en
59,['1646521984535375877'],1646521984535375877,wayneradiotv mcdonalds,en
60,['1646521939668905984'],1646521939668905984,"mcdonalds food does not look like that, ever. isn’t this false advertising?  then way to expensive to get food that looks like it has been stepped on.  you have to do better for the prices that u charge.",en
61,['1646521691819081728'],1646521691819081728,how are you always fucking up my orders 💀 mcdonalds,en
62,['1646521634738806789'],1646521634738806789,mcdonalds grandma's got a point bestie,en
63,['1646521558192750592'],1646521558192750592,"freeman79152679 mcdonalds maybe because staff are underpaid, so they put in effort that reflects it.",en
64,['1646521484024901638'],1646521484024901638,hey mcdonalds your northside dr atlanta location sells expired bakery items. ,en
65,['1646521441624657928'],1646521441624657928,"mcdonaldsuk just ordered from mcdonalds wolverhampton paid for a double mcplant meal, got home and it was a single! ",en
66,['1646521395814469636'],1646521395814469636,mcdonalds this sandwich tastes terrible.,en
68,['1646521312955998209'],1646521312955998209,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
69,['1646521242315522050'],1646521242315522050,mcdonalds hi c overrated,en
70,['1646521219947331588'],1646521219947331588,"calling my employer &amp; telling them i quit. 

back to trading degen coins &amp; nfts 24/7.

please take me back in a couple weeks time mcdonalds 

altcoins ethereum azuki cryptocurrencies nfts ",en
71,['1646521065122971654'],1646521065122971654,"i have computed that the double quarter pounder with cheese from mcdonalds is a symphony of flavor and texture. the juicy patty, melty cheese, and fluffy bun combine for a binary explosion of taste sensations.",en
73,['1646520951268610048'],1646520951268610048,"deabak! this is what we have been waiting for, thank you mcdonalds meet bt21 ",en
74,['1646520815624785921'],1646520815624785921,don’t understand why mcdonalds won’t bring back the snack wraps,en
76,['1646520212655853569'],1646520212655853569,"rt limobliewill002: get your $100 mcdonalds gift card now!mcdonalds burger unitedstates 
",en
77,['1646520184872783881'],1646520184872783881,"after routine blood work yesterday i learned today that i'm at that age when i have to worry about cholesterol. 

but…but…nobody bakes a cake as tasty as a tastykake! 

and doritos! oh my beloved doritos…how i'll miss thee.  

and mcdonalds french fries! 

adulthood sucks!",en
78,['1646520105302634500'],1646520105302634500,"inflection point in the markets. am still extremely bearish on crypto &amp; all risk assets!
mrkennedy 
dxy btc  xauusd silver xagusd gbpusd eurusd usdcad usdjpy uranium pepsi  mcdonalds coke nike gold ",en
79,['1646520089565601794'],1646520089565601794,gm dogefam! let's go use the dogecard at mcdonalds 😎,en
81,['1646519770144210946'],1646519770144210946,"mcdonalds thank you.
does my ""precise location"" affect my deals?",en
82,['1646519671699677184'],1646519671699677184,mcdonalds your food is poison. and we fucking hate you. close down your stores and use your criminally accumulated money to create a universal health care system for your victims.,en
83,['1646519564136779779'],1646519564136779779,notbrxve mcdonalds ,en
84,['1646519517932326914'],1646519517932326914,dollardreamyt mcdonalds ,en
86,['1646519268719366152'],1646519268719366152,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
87,['1646519235370455045'],1646519235370455045,mcdonalds never eat that 1$ menu but that does not exist in my neck of the woods only thing i be getting from mcds is sausage egg mcmuffins on the run!🤣🤣🤣,en
88,['1646519205192437768'],1646519205192437768,"mcdonalds why ya took the parfaits out and why did ya take out the salads and the snack wraps,
ya lost me on that , bring it back ‘",en
89,['1646519056017805313'],1646519056017805313,rt marcosvitorlope: happy meals toy from mcdonald's featuring tom from tom and jerry and superman as part of warner bros. 100th anniversar…,en
0,['1646519044475088901'],1646519044475088901,i just found out mcdonalds has biscuits and gravy on the menu and let me tell you i am upset i didn’t know this before now,en
1,['1646519006839590912'],1646519006839590912,happy meals toy from mcdonald's featuring tom from tom and jerry and superman as part of warner bros. 100th anniversary. tomandjerry superman warnerbros mcdonalds ,en
2,['1646518992113405953'],1646518992113405953,mcdonalds we'd like to add on to grandma's request and ask for the wraps too.  please and thank you.  (tried one from another place recently being compared to mcd's &amp; it's not even close. it was gross actually),en
3,['1646518578848624650'],1646518578848624650,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
4,['1646518545935929350'],1646518545935929350,mcdonalds  i’d love to meet the moron who designed the mcdonalds app for ordering food. so there is no place to substitute ingredients other than the ones they select for you. for instance. you cant sub a round egg for a flat egg  but you can add one for $3. who needs 2 eggs on,en
5,['1646518518362558467'],1646518518362558467,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
8,['1646517936218333185'],1646517936218333185,"rt bora_haetwt: rj came home 💜 
jjwiin i miss you 🫶  
bt21 bt21xmcdo 
mcdoph mcdonalds rj ",en
9,['1646517911522267136'],1646517911522267136,"""please have payment ready"" clip from one of my recent open mics 🎤  mcdonalds comedy ",en
10,['1646517847252934656'],1646517847252934656,mcdonalds bring back the snack wrap please!,en
12,['1646517189401546753'],1646517189401546753,it's hard to beat a fresh mcdonalds hash brown in the morning,en
13,['1646517160704081920'],1646517160704081920,"mcdonalds looks delicious 😋 
now let’s pay for that using $doge 🐕",en
15,['1646516894059614212'],1646516894059614212,how corporate layoffs will affect mcdonalds  ,en
16,['1646516564865462279'],1646516564865462279,"wait, there are still mcdonald's with one arch in their logo?  ohiorestaurant mcdonalds",en
17,['1646516447865344000'],1646516447865344000,steveddalton burgerking mcdonalds there inside doing this ,en
18,['1646516359524933633'],1646516359524933633,davidkathy7 how do they like themselves now and everybody wants a machine feeding you... i'm out mcdonalds,en
19,['1646516307184189440'],1646516307184189440,new clip from another recent open mic!when the manager won't turn around.. mcdonalds comedy ,en
20,['1646515863640739843'],1646515863640739843,"rt clurkkent: meal check 🍗!! got the bts chicken mcnuggets happy meal thingy for tuna 🍣 !! this bts meal has:

- 10pcs chicken mcnuggets…",en
21,['1646515744673533961'],1646515744673533961,mcdonaldsuk no response? not cool mcdonalds,en
23,['1646515158926360579'],1646515158926360579,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
24,['1646515062822289411'],1646515062822289411,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
25,['1646514832815038470'],1646514832815038470,thtguhrld mcdonalds ong 💀,en
26,['1646514829769994245'],1646514829769994245,🇩🇪🕓「n.y. style cheesecake | milchkaffee regular」mcdonalds ,en
28,['1646514380803305474'],1646514380803305474,hey mcdonalds your app is currently broken. freezes constantly especially after trying to select rewards. please update and fix.,en
29,['1646514265803849733'],1646514265803849733,upblissed i need those bbl fries in my life asap! mcdonald's better hurry up and drop them before i start rioting 😂🍟 mcdonalds bblfries check my pin tweet bro,en
30,['1646514113710018562'],1646514113710018562,"decision analytics for franchise and restaurant chains

start free demo!

.
.
.
.
mapzot retailinvestment locationintelligence carwashlocation commercialrealtor artificialintelligence siteselection mcdonalds retailleasing commercialrealestate ",en
32,['1646513057949188096'],1646513057949188096,the poster of collaboration between onepiece and mcdonalds ,en
33,['1646512867544530944'],1646512867544530944,ordered a mcgriddle &amp; they didn’t put no dam meat in it. y’all don’t know how hot i am rn 😡 mcdonalds,en
34,['1646512749898530828'],1646512749898530828,tupperrachel mcdonalds i have not! but the sonicdrivein sundae shake is pretty darn good!,en
35,['1646512362378387456'],1646512362378387456,mcdonalds coke,en
36,['1646512343713718274'],1646512343713718274,it’s my birthday! send me a dollar so i can score a mcchicken mcdonalds pornhub porn sexy memes sex brazzers love model pornstar meme dankmemes instagood hot pornstars onlyfans miakhalifa girl like follow instagram sexygirls fuck xnxx danidaniel ,en
37,['1646512284183961601'],1646512284183961601,nba away im not sure someones got the right idea nba national basketball assosciation tweeting and understanding more being stuck in mcdonalds or actually just favoring it whos got the correct ideas ok okay publishing dont know if anybodys ever,en
38,['1646512229343465473'],1646512229343465473,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
39,['1646512224356413443'],1646512224356413443,day 11 of begging mcdonalds to open a franchise in cambodia,en
40,['1646512119414931456'],1646512119414931456,"i used alpha3d_io to generate this sneaker model using ai. please like and rt so i can win the contest.

i call it the ""big mac®️""

mcdonalds shoegame ",en
41,['1646511952485818372'],1646511952485818372,mcdonalds becoming more and more annoyed that your mcdonald’s on marsh road in luton may aswell be a public toilet it’s that crap! i have ordered over 8 times! they still cannot get things right. they’ve even had a revamp i am on my period and i can’t seem to get chicken selects,en
43,['1646511942880866308'],1646511942880866308,anyone try the mcdonalds strawberry 🍓 shortcake mcflurry yet?  did you like it???,en
44,['1646511899889262600'],1646511899889262600,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
45,['1646511693596356608'],1646511693596356608,mcdonalds sugar crash incoming…,en
46,['1646511466957385739'],1646511466957385739,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
47,['1646511446409490435'],1646511446409490435,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
49,['1646511296052105216'],1646511296052105216,mcdonalds literally this ,en
50,['1646511196072230912'],1646511196072230912,"mcdonalds snack wrap , salad ",en
52,['1646510838893907973'],1646510838893907973,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
53,['1646510762255433728'],1646510762255433728,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
54,['1646510752185085953'],1646510752185085953,mcdonalds and there is zero mechanism in place for getting a refund. there’s no way any of this is an accident. you’re just plain stealing money.,en
56,['1646510619456319491'],1646510619456319491,rt dell: mcdonalds can't disappoint her 😇,en
57,['1646510434030338048'],1646510434030338048,"mcdonalds you used to charge when we got to the window. now you charge before we even get to the restaurant. if their internet is out, or drive thru is closed for some reason, you just charge us anyway, even if we never get our order. it’s theft.",en
59,['1646509963575980032'],1646509963575980032,business is boomin mcdonalds ,en
61,['1646509847414984704'],1646509847414984704,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
65,['1646509328730554368'],1646509328730554368,mcdonalds there’s no mcdonald’s in this town…that’s why i rarely eat mcdonald’s,en
66,['1646509257204940800'],1646509257204940800,mcdonalds i miss the birthday pies,en
68,['1646508848381820928'],1646508848381820928,mcdonalds it’s not even crispy,en
69,['1646508819466567683'],1646508819466567683,goosewayn mcdonalds kickstreaming hireeeeed,en
70,['1646508654936616962'],1646508654936616962,mcdonalds we got ya 🦾,en
71,['1646508454490648578'],1646508454490648578,mcdonalds i used to grab mcdonald’s as a weekly treat for my kids but that stopped after the outrageous price increases. now we go to a nice family owned restaurant and spend just as much.,en
72,['1646508058275729409'],1646508058275729409,soxygamer mcdonalds kickstreaming yo that's hott,en
74,['1646507748211716099'],1646507748211716099,mcdonalds please start serving double cheeseburgers for breakfast! i know alot of my friends would be happy 😊 hahaha cravings,en
75,['1646507710878453760'],1646507710878453760,"in support of goosewayn journey to verified i'm wearing my mcdonalds jersey! 
 follow this man let's help him reach 50 viewers next show to kick ass on kickstreaming ",en
76,['1646507554879549440'],1646507554879549440,mcdonalds because it’s garbage,en
79,['1646507052729274369'],1646507052729274369,mcdonalds ,en
80,['1646506511617646592'],1646506511617646592,mcdonalds dont you dare get rid of the ledgendary hi c,en
82,['1646506355333775360'],1646506355333775360,mcdonalds the first one i ever had looked like that… since then not so much.,en
84,['1646506083601481729'],1646506083601481729,mcdonalds bacon is not the new lettuce. 🤢,en
85,['1646506028907876352'],1646506028907876352,"mcdonalds 

like and subscribe to my youtube 🙏🏾",en
86,['1646505990026567681'],1646505990026567681,greg16676935420 mcdonalds mickey dee?,en
87,['1646505906098561025'],1646505906098561025,therevmmj mcdonalds mcdonaldsjapan wtf. now i have to have it. also what was the other hawaiian mcdonald treat you’re talking about?,en
88,['1646505733066833923'],1646505733066833923,bruh have you tried mcdonalds new lemonade? ,en
0,['1646505345773187072'],1646505345773187072,"mcdonalds why did i get an ad for a promotion that's only happening in the philippines? i live in texas. i was really excited to order this meal, but upon further investigation this promotion isn't even happening in america. no where on this ad does it say region exclusive. ",en
1,['1646505280606461955'],1646505280606461955,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
2,['1646505142517387268'],1646505142517387268,"mcdonald’s japan has announced a special collaboration campaign with one piece 
mcdonalds onepiece ",en
3,['1646505125693779975'],1646505125693779975,"mcdonalds wait, is this illegal 😦",en
4,['1646505042059440134'],1646505042059440134,jcmiami78 mcdonalds i wouldn't trust a nice clean store,en
5,['1646504728405344260'],1646504728405344260,finally we got bt21 cookie and koya mcdo_ph  mcdonalds bts_bighit   💜💜💜 ,en
7,['1646504386971967489'],1646504386971967489,mcdonalds bring back the actual dollar menu fries 😮‍💨,en
10,['1646503749353873417'],1646503749353873417,mcdonalds ewlk wtf,en
11,['1646503713119391746'],1646503713119391746,"i'm at mcdonalds in bronx, ny ",en
12,['1646503693741883393'],1646503693741883393,"is the bleedlospodcast going live tonight?

alyshadelvalle blurevoltfilm alonsosarinana dodgersbeat if so, i'll be watching the show while eating my free 6 piece chicken mcnuggets at mcdonalds ",en
13,['1646503661479100416'],1646503661479100416,mcdonalds still won't spread out the pickles 😂,en
14,['1646503507086778368'],1646503507086778368,what i gotta do to get the steak bagel back in miami? 😭 mcdonalds,en
15,['1646503184939257856'],1646503184939257856,rt abi14789: got my rj!!! 😍😍😍 mcdobt21 mcdonalds rj ,en
16,['1646503184574169088'],1646503184574169088,mcdonalds bring back the hot and spicy,en
18,['1646503085483651073'],1646503085483651073,"mcdonalds just straight up steals money, now. latest app update should be illegal.",en
19,['1646502787272851459'],1646502787272851459,mcdonalds where mcdonald in mangua,en
20,['1646502682557837314'],1646502682557837314,mcdonalds  why is it $5.37 for 2 hash browns?,en
22,['1646502445357383682'],1646502445357383682,"mcdonalds glad y’all changed the name to “mccrispy” bc whenever i went to order one, i would say “can i get a spicy crispy chicken sandwich” and they gave me a nasty ass spicy mcchicken.",en
23,['1646502202834399233'],1646502202834399233,oliviahungers mcdonalds burgerking burgerkinguk  time to reinvent the toys please do some for the star trek again not just books but toys you will find a lot of adults will be flocking to buy the collectibles too and improve your sales,en
24,['1646502199898374149'],1646502199898374149,"
mcdonald's
remote layoffs
mcdonalds $mcd layoff layoffs jobcuts thelayoff rifs restaurants oakbrook il illinois 🤖",en
25,['1646502163584286720'],1646502163584286720,"rt clurkkent: meal check 🍗!! got the bts chicken mcnuggets happy meal thingy for tuna 🍣 !! this bts meal has:

- 10pcs chicken mcnuggets…",en
28,['1646501688386125826'],1646501688386125826,mcdonalds stop spraying your potatoes in the usa with beef flavoring. you are adding milk derivatives to your potatoes. it's only in the usa,en
29,['1646501559424155648'],1646501559424155648,got my rj!!! 😍😍😍 mcdobt21 mcdonalds rj ,en
31,['1646500445991362560'],1646500445991362560,blakestonks in 2008 it was a recession proof stock but at the time mcdonalds food was cheap (in europe..i don't know in usa). not the situation is completely changed.. mcdonald's looks to me very expensive..14-15 euros for crap food. what you think?,en
32,['1646500402945486854'],1646500402945486854,"who goes to mcdonaldsindia to just have a coffee?? i am not joking but its better than you know who⭐️
mcdonalds ",en
33,['1646500344116006919'],1646500344116006919,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
34,['1646500271189635074'],1646500271189635074,"mcdonaldsjapan mcdonaldsjapan  
mcdonalds  
badtedyc ",en
37,['1646499860621787136'],1646499860621787136,trevdon mcdonalds easiest money of my fucking life.,en
38,['1646499762386944004'],1646499762386944004,"spensavesdawrap mcdonalds mcdonaldscorp keep fighting.

onelove onesnackwrap",en
39,['1646499683563364353'],1646499683563364353,bringbackthesnackwrap mcdonalds mcdonaldscorp,en
42,['1646499325911126017'],1646499325911126017,"rt bora_haetwt: rj came home 💜 
jjwiin i miss you 🫶  
bt21 bt21xmcdo 
mcdoph mcdonalds rj ",en
43,['1646499255165628417'],1646499255165628417,"rt clurkkent: meal check 🍗!! got the bts chicken mcnuggets happy meal thingy for tuna 🍣 !! this bts meal has:

- 10pcs chicken mcnuggets…",en
44,['1646499210403905539'],1646499210403905539,bobbyparrit mcdonalds there’s a timer after you use a reward forgot how long think it’s 10-20 mins before you can use another one,en
45,['1646499194465816577'],1646499194465816577,"rt clurkkent: meal check 🍗!! got the bts chicken mcnuggets happy meal thingy for tuna 🍣 !! this bts meal has:

- 10pcs chicken mcnuggets…",en
47,['1646498777656619009'],1646498777656619009,"mcdonalds fast food is popular because it’s convenient, it’s cheap, and it tastes good. but the real cost of eating fast food never appears on the menu.",en
48,['1646498494448906242'],1646498494448906242,phantuums itsshake4ndbake mcdonalds better then fries,en
49,['1646498476015128578'],1646498476015128578,"rt bora_haetwt: rj came home 💜 
jjwiin i miss you 🫶  
bt21 bt21xmcdo 
mcdoph mcdonalds rj ",en
50,['1646498298423803905'],1646498298423803905,mcdonalds pmahomey could we get full disclosure on what’s actually in each food item?,en
51,['1646497936539361287'],1646497936539361287,mcdonalds mcgrandma knows best,en
52,['1646497717810606080'],1646497717810606080,hi amanda t! mcdonalds ,en
53,['1646497496225525761'],1646497496225525761,abridgetoofar16 sponsored by mcdonalds mccafe,en
56,['1646497357196828672'],1646497357196828672,"mcdonalds amm_9195 oooor you could have just not gotten rid of $1 drinks, assholes.",en
57,['1646497116414689280'],1646497116414689280,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
58,['1646496660586127360'],1646496660586127360,"coachlaw71 mcdonalds good call.
what they're figuring out is i'm not going to pay the full price. so i'm back to diet dr pepper.",en
60,['1646496440359723009'],1646496440359723009,mcdonalds no sandwich never looks like that from mcdonald’s.,en
61,['1646496424173895681'],1646496424173895681,joannachadwick mcdonalds they know you’ll buy it regardless…they are trying to get him hooked. targeted marketing.,en
62,['1646496275595157511'],1646496275595157511,from calvinklein underwear to mcdonalds mcdo_ph figurines. being in this fandom is weird and expensive af but i'm lovin' it 🤪🫡 ,en
65,['1646496085378998272'],1646496085378998272,mcdonalds don't you guys kill children and cook them,en
67,['1646495623086997510'],1646495623086997510,"mcdonalds damn mcdonald’s i’m sorry you’re gettin so much hate lol

i know mcdonald’s locations are owned differently, but at least most of them have this deal!",en
68,['1646495470758273026'],1646495470758273026,mcdonalds hi c easily,en
70,['1646494892535971840'],1646494892535971840,"so my son has the 99-cent iced coffee on his mcdonalds app, but i don’t. 

i’m a daily user of the app and the main thing i get is the iced coffee.

whyyyyyy?
firstworldproblems",en
71,['1646494818489577472'],1646494818489577472,"rt knotsimple: mcdonalds aquaman happy meal toy  via etsy

freeshipping on all items store wide  

aquaman arth…",en
72,['1646494809031421954'],1646494809031421954,mcdonalds they all should be on the $1 dollar menu  🙄 why is this even an option,en
73,['1646494801100173316'],1646494801100173316,"rt kim36644649: yes i have my baby rj 
bt21rj 
jin 
mcdonalds ",en
74,['1646494781806092293'],1646494781806092293,oh__6 karlos_sr mcdonalds it’s been back in ny for like 6 months,en
75,['1646494351139258368'],1646494351139258368,mcdonalds proof that bacon makes everything better,en
77,['1646493436692901890'],1646493436692901890,"mcdonalds aquaman happy meal toy  via etsy

freeshipping on all items store wide  

aquaman arthurcurry mcdonalds mcdonaldstoy happymealtoy toycollector superhero actionfigure etsyfinds",en
78,['1646493322624528387'],1646493322624528387,rt purpleistheword: chicken chickenbigmac chickenfilletbaguette kfc chicken nuggets wings roastchicken mcdonalds chickennuggets…,en
79,['1646493298758938624'],1646493298758938624,"cryptocheww mcdonalds hi cryptochew, sorry to hear this. please dm us with more information (including which restaurant this was) so that we can look into this further. thank you!",en
81,['1646493175274504193'],1646493175274504193,"mcdonalds is it a company policy to not put the sour cream in the bag when an order is made? 
happens all the time.",en
82,['1646492631973634048'],1646492631973634048,"mcdonalds womensday mcl agency muhammadkhalidali mkalicrew producer thecrewfilms 25years funshoot production 

zinniasheikhpk ",en
83,['1646492567457140736'],1646492567457140736,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
84,['1646492264921694209'],1646492264921694209,"mcdonalds explain the deal now. if not now, when? dogecoin 📈🏹",en
85,['1646492091118411776'],1646492091118411776,"got my mcdoxbt21 rj happy gurl yarn..😍

mcdonalds bt21xmcdo bt21rj ",en
86,['1646491056106553346'],1646491056106553346,"onepiece mcdonalds
no way they just leaked what's the one piece is ",en
87,['1646491049416638468'],1646491049416638468,mcdonalds your app charged me 3 times for breakfast.  i’m not loving it. ,en
88,['1646490424998019079'],1646490424998019079,thomas_kimmel mcdonalds ohh they have the option to add extra shots to your drink so maybe🤷🏻‍♀️ lol,en
0,['1646489846247231489'],1646489846247231489,"mcdonald's new strawberry shortcake mcflurry has received a lot of backlash on the internet. many people are calling it nasty.
comment what's your view on it.
mcflurrystrawberryshortcake mcflurrystrawberry mcdonalds ",en
1,['1646489835534798853'],1646489835534798853,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
2,['1646489759701925888'],1646489759701925888,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
3,['1646489605598851073'],1646489605598851073,"limekewlada mcdonalds i mean for any mcdonald’s lmao, i know starbucks does it 😂",en
4,['1646489299498532864'],1646489299498532864,"literally everytime i order mcdonald’s now they mess up and they can never offer me a refund, i have to contact others shit so sad mcdonalds",en
5,['1646489256246820864'],1646489256246820864,“have a nice day” my ass…. mcdonalds mcdonaldsshouldhave,en
6,['1646488911026200577'],1646488911026200577,bobwafffle plague0202 billowysplash5 mcdonalds post malone,en
7,['1646488755899867137'],1646488755899867137,"my breakfast felt a little crunchier then usual…. donalds_usa tryna fuckin kill me ova here!!!! egg shells go in the trash, along with your employee that did this!!!!!! smh mcdonalds ",en
8,['1646488623322218501'],1646488623322218501,"rt oh__6: mcdonalds bring that steak, egg, and cheese bagel back",en
10,['1646488500596875265'],1646488500596875265,"ladybug travel mirror buy now:
doublesavage harryandmeghanarefinished thursdayvibes
intellectualproperty walmartwallis thursdaymorning meghanmarkleisagrifter pondphuwin jamessu mixxiw ออฟจุมพล wednesdaymotivation paypalpaysback mcdonalds",en
11,['1646488395911249921'],1646488395911249921,mcdonalds your employees are angry and stupid,en
12,['1646488124607053824'],1646488124607053824,"rt bora_haetwt: rj came home 💜 
jjwiin i miss you 🫶  
bt21 bt21xmcdo 
mcdoph mcdonalds rj ",en
13,['1646487930645381122'],1646487930645381122,mcdonalds taco bell is by far superior. bow to your master.,en
14,['1646487785820536832'],1646487785820536832,"usa mcdonalds in hawaii use to have the best breakfast in my opinion until now

mcdonaldsjapan is winning, trying one this week  

this menu making me hungry
 ",en
15,['1646487711107235848'],1646487711107235848,"mcdonalds you guys really stepped up. lol, told me burnt inedible food isnt your problem. ",en
16,['1646487283980279811'],1646487283980279811,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
17,['1646486065224781824'],1646486065224781824,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
18,['1646485947138314241'],1646485947138314241,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
19,['1646485850799194112'],1646485850799194112,"every time i eat wendys, bro, it's like the excercisim out of my ass. there is no issue with tacobell  mcdonalds  burgerking  fiveguys kfc  popeyes what the fuck do they out on their foods?",en
20,['1646485666308542466'],1646485666308542466,"solomonraymusic popbase mcdonalds we need these back,and permanently. ",en
22,['1646485049506689027'],1646485049506689027,"mcdonalds why tf does my mcdonalds clean their espresso machine in the morning?!

3 times in 2 weeks i mobile order my coffee with a shot of espresso, and i show up and no dice ""we're cleaning the espresso machine"" 

duh, figure it out 😠",en
23,['1646484629489065986'],1646484629489065986,🇯🇵🕘「potenage dai | shaka-chicki | soft twist | sprite」mcdonalds ,en
25,['1646483938150428672'],1646483938150428672,"mcdonaldsindia is all set for the grand premiere of its flagship musical extravaganza, mcdonald’s i'm lovin’ it live at 7pm, 14 april on mtv, india’s youth entertainment channel. voot spotifyindia
mcdonalds imlovinit premiere mtv flagship
",en
26,['1646483617940492288'],1646483617940492288,mcdonalds i work at mcdonalds and i promise nobody here uses that much effort. the most ‘effort’ ive ever seen was a coworker pour the dill ranch on his hands and slam it on the bacon for lolz. sometimes i like to take a little nibble off the bacon and tuck it in the middle,en
28,['1646483138019840000'],1646483138019840000,"mcdonald's (mcd) pt raised to $315 at oppenheimer, remains ... -  mcdonalds fastfood ",en
29,['1646482799355109377'],1646482799355109377,rt usertetebread: tata was almost sold out. i’m so happy i was able to get one! bt21 mcdonalds  💜 ,en
30,['1646482584854052865'],1646482584854052865,mcdonalds 👀 💜 🇺🇸 🙏🏻 ,en
31,['1646482568055869442'],1646482568055869442,mcdonalds bring 🐝🍵✌🏼☝🏼 to usa too!!!!!!!!!!!!!!!!!!,en
32,['1646482113917493248'],1646482113917493248,remember when mcdonalds made a huge deal about bringing back chicken selects and it only lasted for a few months because then the world went into lockdown and for some reason they just pulled them off the menu like nothing ever happened what was that mcdonalds,en
34,['1646481891749494785'],1646481891749494785,mcdonalds sprite can go.,en
35,['1646481764020371458'],1646481764020371458,"rt thedogecard: this is actually what's inside an adult happy meal. 

mcdonalds mcdonalds acceptdoge mcdonaldsxdogecoin doge https://…",en
36,['1646481392686223360'],1646481392686223360,"💫""one piece x mcdonald's japan"" collaboration video.💫

onepiece mcdonalds op animenews ",en
37,['1646481185407680515'],1646481185407680515,"get ready for a piri piri explosion. not just the sauce but even the burger bun comes full of piri piri, taking the spicy flavour to a new level. 
the piri piri mcspicy range. limited time only. 
order now!

imlovinit mcdonalds mcdonaldsindia piripir…  ",en
38,['1646480773829017601'],1646480773829017601,damn. mcdonalds why we cant have this in america??? ,en
40,['1646480536175771648'],1646480536175771648,"💫""one piece × mcdonald's japan"" collaboration illustration.💫

the campaign begins from april 19, 2023 in japan.

onepiece onepiecexmcdonald
mcdonalds animenews ",en
41,['1646480492030509064'],1646480492030509064,i think it's a good combination of breakfast 😃 parleg mcdonalds parlefamily mcdonaldsuk ,en
43,['1646480329631227906'],1646480329631227906,mcdonalds jami1331 it may depend on various factors but if your store advertises it for a dollar on the menu and they charge more that’s bullshit. do better.,en
44,['1646480299126079490'],1646480299126079490,"rt bora_haetwt: rj came home 💜 
jjwiin i miss you 🫶  
bt21 bt21xmcdo 
mcdoph mcdonalds rj ",en
